Type,Adjective,Noun,HEX,OKLCH_L,OKLCH_C,OKLCH_H,RGB_R,RGB_G,RGB_B,RGB,CMYK_C,CMYK_M,CMYK_Y,CMYK_K,CMYK,CIE_L,CIE_A,CIE_B,CIE_LAB,ERP_Code,Note,Tags,Sheen,Profile,Visual_Pattern,Tactile_Texture,Material,Illuminant,Observer,Measurement_Method,Measurement_Date,Measurement_Device,R400 nm,R410 nm,R420 nm,R430 nm,R440 nm,R450 nm,R460 nm,R470 nm,R480 nm,R490 nm,R500 nm,R510 nm,R520 nm,R530 nm,R540 nm,R550 nm,R560 nm,R570 nm,R580 nm,R590 nm,R600 nm,R610 nm,R620 nm,R630 nm,R640 nm,R650 nm,R660 nm,R670 nm,R680 nm,R690 nm,R700 nm,Spectral
DB,farrowball,Farrow & Ball 84 Green Blue,#adbdb2,0.7828313313153497,0.023396492831606105,155.72143019099394,173,189,178,"[173, 189, 178]",8%,0%,6%,26%,"[8%, 0%, 6%, 26%]",75.13,-7.29,3.61,"[75.13, -7.29, 3.61]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%2084%20Green%20Blue%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 82 Dix Blue,#99b0ab,0.7381177183851744,0.026415593326082426,180.9340449957258,153,176,171,"[153, 176, 171]",13%,0%,3%,31%,"[13%, 0%, 3%, 31%]",69.95,-8.99,-0.25,"[69.95, -8.99, -0.25]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%2082%20Dix%20Blue%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 288 Vardo,#427e83,0.5547894058315443,0.06280635243628403,202.5659132852436,66,126,131,"[66, 126, 131]",50%,4%,0%,49%,"[50%, 4%, 0%, 49%]",48.94,-19.27,-9.11,"[48.94, -19.27, -9.11]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%20288%20Vardo%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 235 Borrowed Light,#d5dbdb,0.8868148202830105,0.006493211671543333,196.7872947547146,213,219,219,"[213, 219, 219]",3%,0%,0%,14%,"[3%, 0%, 0%, 14%]",86.94,-2.10,-0.73,"[86.94, -2.10, -0.73]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%20235%20Borrowed%20Light%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 205 Skylight,#ccd0cd,0.8536211119369682,0.005982862282921384,153.44987155779143,204,208,205,"[204, 208, 205]",2%,0%,1%,18%,"[2%, 0%, 1%, 18%]",83.10,-1.82,1.00,"[83.10, -1.82, 1.00]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%20205%20Skylight%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 22 Light Blue,#b8bcb5,0.7900185118715819,0.010698016836745605,131.24875151527692,184,188,181,"[184, 188, 181]",2%,0%,4%,26%,"[2%, 0%, 4%, 26%]",75.77,-2.41,3.05,"[75.77, -2.41, 3.05]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%2022%20Light%20Blue%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 27 Parma Gray,#b2bfc5,0.7964214946911911,0.016682809791571693,226.97663277860306,178,191,197,"[178, 191, 197]",10%,3%,0%,23%,"[10%, 3%, 0%, 23%]",76.46,-3.74,-4.64,"[76.46, -3.74, -4.64]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%2027%20Parma%20Gray%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 89 Lulworth Blue,#a1b8ca,0.7710082310417836,0.036114907551305524,241.58226081940688,161,184,202,"[161, 184, 202]",20%,9%,0%,21%,"[20%, 9%, 0%, 21%]",73.46,-5.25,-11.92,"[73.46, -5.25, -11.92]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%2089%20Lulworth%20Blue%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 237 Cook's Blue,#6a90b4,0.6390111715196405,0.06882017079575056,247.58635466096143,106,144,180,"[106, 144, 180]",41%,20%,0%,29%,"[41%, 20%, 0%, 29%]",58.01,-6.43,-23.38,"[58.01, -6.43, -23.38]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%20237%20Cook's%20Blue%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 269 Cabbage White,#e8eeea,0.9434450523547431,0.008307081849661333,156.83905424927445,232,238,234,"[232, 238, 234]",3%,0%,2%,7%,"[3%, 0%, 2%, 7%]",93.55,-2.60,1.22,"[93.55, -2.60, 1.22]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%20269%20Cabbage%20White%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 210 Blue Ground,#a1c5c8,0.7981925504241949,0.0386494175459884,202.6187747575275,161,197,200,"[161, 197, 200]",20%,1%,0%,22%,"[20%, 1%, 0%, 22%]",76.96,-11.95,-5.70,"[76.96, -11.95, -5.70]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%20210%20Blue%20Ground%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 280 St Giles Blue,#599ec4,0.6689128972051086,0.0898123430779419,234.4007049729413,89,158,196,"[89, 158, 196]",55%,19%,0%,23%,"[55%, 19%, 0%, 23%]",61.72,-14.41,-26.78,"[61.72, -14.41, -26.78]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%20280%20St%20Giles%20Blue%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 220 Pitch Blue,#636e8f,0.5418275140394553,0.05347008546654495,270.24244903942576,99,110,143,"[99, 110, 143]",31%,23%,0%,44%,"[31%, 23%, 0%, 44%]",46.47,1.86,-19.63,"[46.47, 1.86, -19.63]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%20220%20Pitch%20Blue%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 281 Stiffkey Blue,#4d5b6a,0.46499052368894184,0.030020887677853582,250.26206128196702,77,91,106,"[77, 91, 106]",27%,14%,0%,58%,"[27%, 14%, 0%, 58%]",37.89,-2.75,-10.51,"[37.89, -2.75, -10.51]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%20281%20Stiffkey%20Blue%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 30 Hague Blue,#3d4e57,0.41295374525550155,0.026127473491895887,231.25253308735466,61,78,87,"[61, 78, 87]",30%,10%,0%,66%,"[30%, 10%, 0%, 66%]",31.98,-5.10,-7.63,"[31.98, -5.10, -7.63]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%2030%20Hague%20Blue%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 36 Mahogany,#534644,0.4068268291957804,0.018155414620381526,28.256355113655502,83,70,68,"[83, 70, 68]",0%,16%,18%,67%,"[0%, 16%, 18%, 67%]",31.03,5.43,3.37,"[31.03, 5.43, 3.37]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%2036%20Mahogany%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 255 Tanner's Brown,#4d4746,0.4034972235570536,0.008304858331144548,28.972295315501754,77,71,70,"[77, 71, 70]",0%,8%,9%,70%,"[0%, 8%, 9%, 70%]",30.74,2.46,1.56,"[30.74, 2.46, 1.56]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%20255%20Tanner's%20Brown%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 26 Down Pipe,#626664,0.5060958924200659,0.005855450042757074,164.64947504801773,98,102,100,"[98, 102, 100]",4%,0%,2%,60%,"[4%, 0%, 2%, 60%]",42.79,-1.92,0.57,"[42.79, -1.92, 0.57]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%2026%20Down%20Pipe%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 31 Railings,#45484b,0.399946171498888,0.0063958297177644586,247.97137395480627,69,72,75,"[69, 72, 75]",8%,4%,0%,71%,"[8%, 4%, 0%, 71%]",30.39,-0.76,-2.25,"[30.39, -0.76, -2.25]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%2031%20Railings%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 57 Off-Black,#444546,0.3898248736418853,0.0021357557044042693,247.8406212342893,68,69,70,"[68, 69, 70]",3%,1%,0%,73%,"[3%, 1%, 0%, 73%]",29.22,-0.26,-0.75,"[29.22, -0.26, -0.75]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%2057%20Off-Black%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,farrowball,Farrow & Ball 256 Pitch Black,#3b3938,0.3462311449176055,0.0032963092954745466,48.724395529986964,59,57,56,"[59, 57, 56]",0%,3%,5%,77%,"[0%, 3%, 5%, 77%]",24.15,0.73,0.95,"[24.15, 0.73, 0.95]",https://www.google.com/search?tbm=isch&q=farrowBall%20Farrow%20%26%20Ball%20256%20Pitch%20Black%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
