Type,Adjective,Noun,HEX,OKLCH_L,OKLCH_C,OKLCH_H,RGB_R,RGB_G,RGB_B,RGB,CMYK_C,CMYK_M,CMYK_Y,CMYK_K,CMYK,CIE_L,CIE_A,CIE_B,CIE_LAB,ERP_Code,Note,Tags,Sheen,Profile,Visual_Pattern,Tactile_Texture,Material,Illuminant,Observer,Measurement_Method,Measurement_Date,Measurement_Device,R400 nm,R410 nm,R420 nm,R430 nm,R440 nm,R450 nm,R460 nm,R470 nm,R480 nm,R490 nm,R500 nm,R510 nm,R520 nm,R530 nm,R540 nm,R550 nm,R560 nm,R570 nm,R580 nm,R590 nm,R600 nm,R610 nm,R620 nm,R630 nm,R640 nm,R650 nm,R660 nm,R670 nm,R680 nm,R690 nm,R700 nm,Spectral
DB,ppg,PPG 1143-7 Holly Leaf,#2e5a50,0.43262309240591906,0.052047699068039244,177.19801145193003,46,90,80,"[46, 90, 80]",49%,0%,11%,65%,"[49%, 0%, 11%, 65%]",34.85,-18.05,0.82,"[34.85, -18.05, 0.82]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201143-7%20Holly%20Leaf%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1144-1 Morning Fog,#d0dbd7,0.8819040500244539,0.013029136779758742,172.17636840582816,208,219,215,"[208, 219, 215]",5%,0%,2%,14%,"[5%, 0%, 2%, 14%]",86.47,-4.39,0.63,"[86.47, -4.39, 0.63]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201144-1%20Morning%20Fog%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1144-2 Thunder Bay,#cbd9d7,0.8741158893124509,0.015323707807534961,186.53041153520735,203,217,215,"[203, 217, 215]",6%,0%,1%,15%,"[6%, 0%, 1%, 15%]",85.58,-5.16,-0.71,"[85.58, -5.16, -0.71]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201144-2%20Thunder%20Bay%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1144-3 Babbling Brook,#becfcd,0.8410358320265092,0.018620795234864502,188.21942719204037,190,207,205,"[190, 207, 205]",8%,0%,1%,19%,"[8%, 0%, 1%, 19%]",81.78,-6.24,-1.07,"[81.78, -6.24, -1.07]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201144-3%20Babbling%20Brook%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1144-4 Holly Glen,#a2b7b5,0.7627906078329151,0.023298644529219148,189.65071101250237,162,183,181,"[162, 183, 181]",11%,0%,1%,28%,"[11%, 0%, 1%, 28%]",72.75,-7.78,-1.55,"[72.75, -7.78, -1.55]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201144-4%20Holly%20Glen%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1144-5 Green Granite,#7c9793,0.6544115713373965,0.0309379255691845,185.44076215624307,124,151,147,"[124, 151, 147]",18%,0%,3%,41%,"[18%, 0%, 3%, 41%]",60.28,-10.48,-1.20,"[60.28, -10.48, -1.20]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201144-5%20Green%20Granite%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1144-6 Evening Emerald,#56736f,0.5316044667760115,0.03421505865387351,185.7122227278046,86,115,111,"[86, 115, 111]",25%,0%,3%,55%,"[25%, 0%, 3%, 55%]",46.08,-11.61,-1.39,"[46.08, -11.61, -1.39]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201144-6%20Evening%20Emerald%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1144-7 Crystal Ball,#365955,0.436045013720968,0.041182109811695414,186.61249845199973,54,89,85,"[54, 89, 85]",39%,0%,4%,65%,"[39%, 0%, 4%, 65%]",35.07,-14.00,-1.90,"[35.07, -14.00, -1.90]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201144-7%20Crystal%20Ball%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1145-1 Rain Drop,#e7eee8,0.9421403968427418,0.010912726221236856,149.67395973012668,231,238,232,"[231, 238, 232]",3%,0%,3%,7%,"[3%, 0%, 3%, 7%]",93.44,-3.21,2.07,"[93.44, -3.21, 2.07]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201145-1%20Rain%20Drop%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1145-2 Jack Frost,#dae6e3,0.9150362985894969,0.013425090580788614,179.2999885283382,218,230,227,"[218, 230, 227]",5%,0%,1%,10%,"[5%, 0%, 1%, 10%]",90.31,-4.56,0.02,"[90.31, -4.56, 0.02]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201145-2%20Jack%20Frost%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1145-3 Cave Pearl,#d6e5e2,0.9097988477367284,0.016490769502122582,182.5697688570491,214,229,226,"[214, 229, 226]",7%,0%,1%,10%,"[7%, 0%, 1%, 10%]",89.74,-5.59,-0.33,"[89.74, -5.59, -0.33]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201145-3%20Cave%20Pearl%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1145-4 Blue Willow,#a8bbba,0.7772252797350723,0.02094693331302752,192.81213364704377,168,187,186,"[168, 187, 186]",10%,0%,1%,27%,"[10%, 0%, 1%, 27%]",74.39,-6.91,-1.82,"[74.39, -6.91, -1.82]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201145-4%20Blue%20Willow%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1145-5 Scarborough,#809391,0.6475997333083221,0.021925412387423054,188.85493249512217,128,147,145,"[128, 147, 145]",13%,0%,1%,42%,"[13%, 0%, 1%, 42%]",59.38,-7.35,-1.35,"[59.38, -7.35, -1.35]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201145-5%20Scarborough%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1145-6 Juniper Berry,#576b6b,0.5114870917100793,0.023899026960821558,196.38723173831295,87,107,107,"[87, 107, 107]",19%,0%,0%,58%,"[19%, 0%, 0%, 58%]",43.58,-7.74,-2.61,"[43.58, -7.74, -2.61]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201145-6%20Juniper%20Berry%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1145-7 Night Watch,#3c504f,0.4142225206006596,0.024834940576454762,192.38824369599786,60,80,79,"[60, 80, 79]",25%,0%,1%,69%,"[25%, 0%, 1%, 69%]",32.33,-8.22,-2.08,"[32.33, -8.22, -2.08]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201145-7%20Night%20Watch%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1146-1 Mild Mint,#dce6e3,0.9165155413436166,0.011416723482427716,176.12101255645098,220,230,227,"[220, 230, 227]",4%,0%,1%,10%,"[4%, 0%, 1%, 10%]",90.46,-3.87,0.26,"[90.46, -3.87, 0.26]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201146-1%20Mild%20Mint%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1146-2 Spring Mist,#d3e0de,0.8963026431422535,0.014194023258801177,185.79372920616788,211,224,222,"[211, 224, 222]",6%,0%,1%,12%,"[6%, 0%, 1%, 12%]",88.14,-4.78,-0.59,"[88.14, -4.78, -0.59]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201146-2%20Spring%20Mist%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1146-3 Julep Green,#c7dbd9,0.8759118886682884,0.0215716760438187,189.4297231460356,199,219,217,"[199, 219, 217]",9%,0%,1%,14%,"[9%, 0%, 1%, 14%]",85.85,-7.21,-1.41,"[85.85, -7.21, -1.41]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201146-3%20Julep%20Green%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1146-4 Frosty Glade,#a0c0bf,0.7838965660911502,0.03451153293511382,194.09030290612986,160,192,191,"[160, 192, 191]",17%,0%,1%,25%,"[17%, 0%, 1%, 25%]",75.31,-11.32,-3.27,"[75.31, -11.32, -3.27]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201146-4%20Frosty%20Glade%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1146-5 Palmetto,#6d9a9b,0.6542136638636927,0.048647511774845685,197.741247840921,109,154,155,"[109, 154, 155]",30%,1%,0%,39%,"[30%, 1%, 0%, 39%]",60.39,-15.60,-5.69,"[60.39, -15.60, -5.69]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201146-5%20Palmetto%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1146-6 Lucky Shamrock,#487a7b,0.5447384975560707,0.054018766244759084,197.30777778042886,72,122,123,"[72, 122, 123]",41%,1%,0%,52%,"[41%, 1%, 0%, 52%]",47.74,-17.37,-6.15,"[47.74, -17.37, -6.15]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201146-6%20Lucky%20Shamrock%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1146-7 Emerald Pool,#155e60,0.44054954019833265,0.06794778453468991,197.72905990260756,21,94,96,"[21, 94, 96]",78%,2%,0%,62%,"[78%, 2%, 0%, 62%]",35.79,-21.74,-7.82,"[35.79, -21.74, -7.82]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201146-7%20Emerald%20Pool%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1147-1 Cameo Green,#dce6e5,0.9170852580548298,0.010777366953296773,189.63962204472318,220,230,229,"[220, 230, 229]",4%,0%,0%,10%,"[4%, 0%, 0%, 10%]",90.51,-3.59,-0.72,"[90.51, -3.59, -0.72]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201147-1%20Cameo%20Green%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1147-2 Mountain Dew,#cfe2e0,0.8980574188762781,0.02041779253417913,189.0904878845223,207,226,224,"[207, 226, 224]",8%,0%,1%,11%,"[8%, 0%, 1%, 11%]",88.41,-6.83,-1.29,"[88.41, -6.83, -1.29]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201147-2%20Mountain%20Dew%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1147-3 Misty Aqua,#bcdbdb,0.8688590838074811,0.03279076748667045,196.51317655525338,188,219,219,"[188, 219, 219]",14%,0%,0%,14%,"[14%, 0%, 0%, 14%]",85.13,-10.60,-3.62,"[85.13, -10.60, -3.62]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201147-3%20Misty%20Aqua%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1147-4 Aqua Fiesta,#8cc3c3,0.7792396921399085,0.05701472921930361,196.01623278187083,140,195,195,"[140, 195, 195]",28%,0%,0%,24%,"[28%, 0%, 0%, 24%]",74.99,-18.50,-6.07,"[74.99, -18.50, -6.07]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201147-4%20Aqua%20Fiesta%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1147-5 Teal Bayou,#57a1a0,0.661093185572758,0.07401658886226832,194.34831041342136,87,161,160,"[87, 161, 160]",46%,0%,1%,37%,"[46%, 0%, 1%, 37%]",61.48,-24.29,-7.05,"[61.48, -24.29, -7.05]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201147-5%20Teal%20Bayou%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1147-6 Jade Jewel,#247e81,0.543416837678282,0.08161214816312236,198.29272912078056,36,126,129,"[36, 126, 129]",72%,2%,0%,49%,"[72%, 2%, 0%, 49%]",47.85,-25.98,-9.68,"[47.85, -25.98, -9.68]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201147-6%20Jade%20Jewel%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1147-7 Tahitian Treat,#00686d,0.4703823447766238,0.07997551604003572,200.58139639096214,0,104,109,"[0, 104, 109]",100%,5%,0%,57%,"[100%, 5%, 0%, 57%]",39.33,-24.87,-10.54,"[39.33, -24.87, -10.54]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201147-7%20Tahitian%20Treat%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1148-1 Meadowsweet Mist,#d4e3e2,0.9042826000045566,0.016078365335779228,191.94633581254698,212,227,226,"[212, 227, 226]",7%,0%,0%,11%,"[7%, 0%, 0%, 11%]",89.08,-5.32,-1.31,"[89.08, -5.32, -1.31]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201148-1%20Meadowsweet%20Mist%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1148-2 Pistachio Cream,#d5e2e1,0.9026954889420198,0.013982913548218035,191.24234889148022,213,226,225,"[213, 226, 225]",6%,0%,0%,11%,"[6%, 0%, 0%, 11%]",88.87,-4.64,-1.08,"[88.87, -4.64, -1.08]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201148-2%20Pistachio%20Cream%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1148-3 Cosmic Rays,#cadada,0.8763096603059781,0.017203279320580467,196.7482452212522,202,218,218,"[202, 218, 218]",7%,0%,0%,15%,"[7%, 0%, 0%, 15%]",85.83,-5.56,-1.93,"[85.83, -5.56, -1.93]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201148-3%20Cosmic%20Rays%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1148-4 Colonial Aqua,#a1bdbf,0.7780922536599144,0.03053559076290915,201.79211372408872,161,189,191,"[161, 189, 191]",16%,1%,0%,25%,"[16%, 1%, 0%, 25%]",74.55,-9.52,-4.36,"[74.55, -9.52, -4.36]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201148-4%20Colonial%20Aqua%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1148-5 Cathedral Glass,#7a999c,0.6605141038075952,0.03478444626965286,203.60315800760077,122,153,156,"[122, 153, 156]",22%,2%,0%,39%,"[22%, 2%, 0%, 39%]",60.94,-10.66,-5.33,"[60.94, -10.66, -5.33]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201148-5%20Cathedral%20Glass%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1148-6 Vining Ivy,#4b7378,0.5278416455029958,0.04539765179688577,205.77749942782634,75,115,120,"[75, 115, 120]",37%,4%,0%,53%,"[37%, 4%, 0%, 53%]",45.63,-13.54,-7.48,"[45.63, -13.54, -7.48]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201148-6%20Vining%20Ivy%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1148-7 Deep Emerald,#2a545c,0.41896515166537096,0.04860313684856073,211.38723659412972,42,84,92,"[42, 84, 92]",54%,9%,0%,64%,"[54%, 9%, 0%, 64%]",32.96,-13.40,-9.46,"[32.96, -13.40, -9.46]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201148-7%20Deep%20Emerald%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1149-1 Alpine Blue,#dbe4e5,0.9123242154258374,0.009755835536576734,204.7535663513528,219,228,229,"[219, 228, 229]",4%,0%,0%,10%,"[4%, 0%, 0%, 10%]",89.92,-2.98,-1.58,"[89.92, -2.98, -1.58]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201149-1%20Alpine%20Blue%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1149-2 High Sierra,#cedee2,0.8897576045841524,0.018026659779049308,214.31409943110953,206,222,226,"[206, 222, 226]",9%,2%,0%,11%,"[9%, 2%, 0%, 11%]",87.34,-4.96,-3.89,"[87.34, -4.96, -3.89]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201149-2%20High%20Sierra%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1149-3 Scandinavian Sky,#c2d3d6,0.8549100267221311,0.01884521875954759,209.35752631538605,194,211,214,"[194, 211, 214]",9%,1%,0%,16%,"[9%, 1%, 0%, 16%]",83.33,-5.49,-3.55,"[83.33, -5.49, -3.55]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201149-3%20Scandinavian%20Sky%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1149-4 Mountain Stream,#96afb7,0.7375969172080594,0.029908995124119618,219.03166116134707,150,175,183,"[150, 175, 183]",18%,4%,0%,28%,"[18%, 4%, 0%, 28%]",69.75,-7.62,-7.14,"[69.75, -7.62, -7.14]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201149-4%20Mountain%20Stream%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1149-5 Baritone,#708e95,0.6262164822187273,0.03536434735290156,213.49405729269938,112,142,149,"[112, 142, 149]",25%,5%,0%,42%,"[25%, 5%, 0%, 42%]",56.90,-9.70,-7.39,"[56.90, -9.70, -7.39]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201149-5%20Baritone%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1149-6 Azalea Leaf,#4a6871,0.49733398205968465,0.03774574178880339,218.31272953317375,74,104,113,"[74, 104, 113]",35%,8%,0%,56%,"[35%, 8%, 0%, 56%]",41.92,-9.54,-8.79,"[41.92, -9.54, -8.79]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201149-6%20Azalea%20Leaf%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1149-7 Blue Bayberry,#2d5360,0.41957995108966906,0.048331220235782735,222.19835989003582,45,83,96,"[45, 83, 96]",53%,14%,0%,62%,"[53%, 14%, 0%, 62%]",32.91,-11.04,-12.04,"[32.91, -11.04, -12.04]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201149-7%20Blue%20Bayberry%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1150-1 Aqua Sparkle,#d3e4e6,0.906758044852582,0.018336178947814637,205.22831270424706,211,228,230,"[211, 228, 230]",8%,1%,0%,10%,"[8%, 1%, 0%, 10%]",89.35,-5.57,-3.01,"[89.35, -5.57, -3.01]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201150-1%20Aqua%20Sparkle%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1150-2 Water Lily,#cee0e3,0.8941339074489562,0.019677773776909973,208.6771377055111,206,224,227,"[206, 224, 227]",9%,1%,0%,11%,"[9%, 1%, 0%, 11%]",87.88,-5.78,-3.63,"[87.88, -5.78, -3.63]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201150-2%20Water%20Lily%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1150-3 Everglade Mist,#b7d7de,0.8580258258416081,0.03527034830396003,212.3573406729315,183,215,222,"[183, 215, 222]",18%,3%,0%,13%,"[18%, 3%, 0%, 13%]",83.80,-9.87,-7.19,"[83.80, -9.87, -7.19]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201150-3%20Everglade%20Mist%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1150-4 Kingston Aqua,#8fbcc4,0.7657914644697332,0.04894320869475102,209.6120002042287,143,188,196,"[143, 188, 196]",27%,4%,0%,23%,"[27%, 4%, 0%, 23%]",73.23,-14.06,-9.17,"[73.23, -14.06, -9.17]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201150-4%20Kingston%20Aqua%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1150-5 Acapulco Cliffs,#4e9aa8,0.6431697775783768,0.07780007390771364,211.03736071907906,78,154,168,"[78, 154, 168]",54%,8%,0%,34%,"[54%, 8%, 0%, 34%]",59.19,-21.52,-14.99,"[59.19, -21.52, -14.99]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201150-5%20Acapulco%20Cliffs%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1150-6 Bermuda,#1b7d8d,0.5437181497995741,0.08759982841189784,211.5335145465475,27,125,141,"[27, 125, 141]",81%,11%,0%,45%,"[81%, 11%, 0%, 45%]",47.70,-23.66,-16.96,"[47.70, -23.66, -16.96]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201150-6%20Bermuda%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1150-7 Caribbean Splash,#00697c,0.4797355053519508,0.08515503434927105,215.90549217753505,0,105,124,"[0, 105, 124]",100%,15%,0%,51%,"[100%, 15%, 0%, 51%]",40.16,-21.10,-18.35,"[40.16, -21.10, -18.35]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201150-7%20Caribbean%20Splash%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1151-1 Beachcomber,#d9e4e5,0.9108402930523861,0.01186795677181486,203.33266317605137,217,228,229,"[217, 228, 229]",5%,0%,0%,10%,"[5%, 0%, 0%, 10%]",89.77,-3.66,-1.82,"[89.77, -3.66, -1.82]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201151-1%20Beachcomber%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1151-2 Embellishment,#cbdee2,0.8876007029478962,0.021056822890915802,211.69880842483337,203,222,226,"[203, 222, 226]",10%,2%,0%,11%,"[10%, 2%, 0%, 11%]",87.13,-5.98,-4.24,"[87.13, -5.98, -4.24]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201151-2%20Embellishment%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1151-3 Midsummer's Dream,#b4d0d9,0.8397317870336433,0.03250513948121437,219.09762126596695,180,208,217,"[180, 208, 217]",17%,4%,0%,15%,"[17%, 4%, 0%, 15%]",81.61,-8.28,-7.78,"[81.61, -8.28, -7.78]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201151-3%20Midsummer's%20Dream%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1151-4 Crystal Lake,#88b5c4,0.7460351663031772,0.052453923539448506,220.36120352058322,136,181,196,"[136, 181, 196]",31%,8%,0%,23%,"[31%, 8%, 0%, 23%]",70.84,-12.84,-12.76,"[70.84, -12.84, -12.76]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201151-4%20Crystal%20Lake%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1151-5 Aqua Blue,#5e97a9,0.6438710456601296,0.06542969240479231,220.006465607275,94,151,169,"[94, 151, 169]",44%,11%,0%,34%,"[44%, 11%, 0%, 34%]",59.05,-15.78,-15.67,"[59.05, -15.78, -15.67]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201151-5%20Aqua%20Blue%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1151-6 Adventure,#34788c,0.5374728896613427,0.07465378511301618,220.1127038750451,52,120,140,"[52, 120, 140]",63%,14%,0%,45%,"[63%, 14%, 0%, 45%]",46.73,-17.48,-17.76,"[46.73, -17.48, -17.76]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201151-6%20Adventure%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1151-7 Jamaican Dream,#04627a,0.4605144196685165,0.08424879353285851,222.49399155184005,4,98,122,"[4, 98, 122]",97%,20%,0%,52%,"[97%, 20%, 0%, 52%]",37.77,-17.97,-20.79,"[37.77, -17.97, -20.79]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201151-7%20Jamaican%20Dream%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1152-1 Subtle Blue,#d9e3e5,0.9088276317390084,0.011080903257270572,210.9129220276228,217,227,229,"[217, 227, 229]",5%,1%,0%,10%,"[5%, 1%, 0%, 10%]",89.51,-3.18,-2.19,"[89.51, -3.18, -2.19]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201152-1%20Subtle%20Blue%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1152-2 Breakwater,#d1dee4,0.8925421697308792,0.016236123394396798,226.93131802671496,209,222,228,"[209, 222, 228]",8%,3%,0%,11%,"[8%, 3%, 0%, 11%]",87.61,-3.65,-4.52,"[87.61, -3.65, -4.52]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201152-2%20Breakwater%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
